ssid,bssid,security,frequency_mhz,channel,best_signal_dbm,best_signal_percent,best_seen,seen,connected,first_seen,last_seen,from,to,fraction,lat,lon,estimated_lat,estimated_lon,spread_m,estimated_from,estimated_to,estimated_fraction,estimated_spread,barely_pinned
,ap-141ccea0ee53,psk,2457,10,-68,64,2026-09-22T19:30:32-03:00,27,,2026-09-22T19:05:05-03:00,2026-09-22T19:31:32-03:00,Juan Zorrilla de San Martín y Santiago Gadea,Juan Zorrilla de San Martín y José Bonifacio Redruello,0.519,-33.520349,-58.220155,-33.520486,-58.220382,22,Juan Zorrilla de San Martín y Santiago Gadea,Juan Zorrilla de San Martín y José Bonifacio Redruello,0.667,0.128,yes
,ap-c1038f00f096,psk,,,-68,64,2026-09-22T19:30:37-03:00,26,,2026-09-22T19:04:59-03:00,2026-09-22T19:31:32-03:00,Juan Zorrilla de San Martín y Santiago Gadea,Juan Zorrilla de San Martín y José Bonifacio Redruello,0.611,-33.520390,-58.220238,-33.520460,-58.220322,20,Juan Zorrilla de San Martín y Santiago Gadea,Juan Zorrilla de San Martín y José Bonifacio Redruello,0.634,0.127,yes
,ap-4b3e2cbe9cbc,psk,,,-82,36,2026-09-22T19:30:57-03:00,25,,2026-09-22T19:05:11-03:00,2026-09-22T19:31:22-03:00,Juan Zorrilla de San Martín y Santiago Gadea,Juan Zorrilla de San Martín y José Bonifacio Redruello,0.858,-33.520499,-58.220460,-33.520560,-58.220521,18,Juan Zorrilla de San Martín y Santiago Gadea,Juan Zorrilla de San Martín y José Bonifacio Redruello,0.790,0.128,yes
,ap-435f67afa0e7,psk,2472,13,-71,58,2026-09-22T19:30:57-03:00,24,,2026-09-22T19:05:25-03:00,2026-09-22T19:31:47-03:00,Juan Zorrilla de San Martín y Santiago Gadea,Juan Zorrilla de San Martín y José Bonifacio Redruello,0.858,-33.520499,-58.220460,-33.520698,-58.220549,24,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.358,0.149,yes
,ap-dfa852cc78a0,psk,,,-94,12,2026-09-22T19:31:18-03:00,6,,2026-09-22T19:31:18-03:00,2026-09-22T19:31:43-03:00,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.137,-33.520667,-58.220516,-33.520818,-58.220412,12,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.332,0.125,yes
,ap-456af8edb535,psk,,,-80,40,2026-09-22T19:31:22-03:00,21,,2026-09-22T19:05:36-03:00,2026-09-22T19:32:02-03:00,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.192,-33.520710,-58.220486,-33.520738,-58.220513,25,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.400,0.219,yes
,ap-997ec1c94530,psk,,,-90,20,2026-09-22T19:31:27-03:00,14,,2026-09-22T19:31:07-03:00,2026-09-22T19:32:12-03:00,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.294,-33.520789,-58.220432,-33.520958,-58.220316,26,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.476,0.242,yes
,ap-65c5152823fe,psk,2432,5,-73,54,2026-09-22T19:31:32-03:00,11,,2026-09-22T19:31:32-03:00,2026-09-22T19:32:22-03:00,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.369,-33.520846,-58.220393,-33.521068,-58.220240,19,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.586,0.128,yes
,ap-f35c1a4099ac,psk,,,-73,54,2026-09-22T19:31:32-03:00,7,,2026-09-22T19:31:32-03:00,2026-09-22T19:32:02-03:00,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.369,-33.520846,-58.220393,-33.521000,-58.220287,11,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.569,0.116,yes
,ap-0a401431f6f4,psk,,,-89,22,2026-09-22T19:31:32-03:00,6,,2026-09-22T19:31:32-03:00,2026-09-22T19:31:57-03:00,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.369,-33.520846,-58.220393,-33.521004,-58.220284,12,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.574,0.117,yes
,ap-2992a3bd896d,psk,2442,7,-91,18,2026-09-22T19:31:32-03:00,6,,2026-09-22T19:31:32-03:00,2026-09-22T19:31:57-03:00,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.369,-33.520846,-58.220393,-33.521004,-58.220284,12,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.574,0.117,yes
,ap-0a294b27fdd7,psk,2447,8,-83,34,2026-09-22T19:31:52-03:00,39,,2026-09-22T19:05:05-03:00,2026-09-22T19:33:02-03:00,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.704,-33.521105,-58.220215,-33.520880,-58.220246,52,Juan Zorrilla de San Martín y Santiago Gadea,Juan Zorrilla de San Martín y José Bonifacio Redruello,0.730,0.142,yes
,ap-ee8b5d6f70f6,psk,,,-70,60,2026-09-22T19:31:52-03:00,29,,2026-09-22T19:15:19-03:00,2026-09-22T19:33:17-03:00,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.704,-33.521105,-58.220215,-33.521283,-58.219963,44,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.661,0.133,yes
,ap-73c1df00973d,psk,,,-70,60,2026-09-22T19:31:52-03:00,13,,2026-09-22T19:31:37-03:00,2026-09-22T19:32:37-03:00,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.704,-33.521105,-58.220215,-33.521214,-58.220139,22,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.690,0.110,yes
,ap-751ae06a20d0,psk,,,-83,34,2026-09-22T19:31:52-03:00,6,,2026-09-22T19:31:43-03:00,2026-09-22T19:32:08-03:00,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.704,-33.521105,-58.220215,-33.521130,-58.220198,11,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.737,0.112,yes
,ap-a8e35dddf45a,psk,,,-63,74,2026-09-22T19:31:57-03:00,47,,2026-09-22T19:14:09-03:00,2026-09-22T19:34:07-03:00,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.778,-33.521161,-58.220176,-33.521476,-58.219880,56,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.713,0.119,yes
,ap-b3f3a1d5217e,psk,,,-63,74,2026-09-22T19:31:57-03:00,47,,2026-09-22T19:14:09-03:00,2026-09-22T19:34:13-03:00,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.778,-33.521161,-58.220176,-33.521491,-58.219901,54,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.716,0.117,yes
,ap-d49c43c9102e,psk,2427,4,-52,96,2026-09-22T19:32:02-03:00,37,,2026-09-22T19:14:09-03:00,2026-09-22T19:33:37-03:00,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.816,-33.521191,-58.220156,-33.521344,-58.219990,38,Juan Zorrilla de San Martín y José Bonifacio Redruello,"Treinta y Tres Orientales, José Bonifacio Redruello",0.716,0.129,yes
,ap-7b6b9c1d3f8b,psk,,,-57,86,2026-09-22T19:32:27-03:00,45,,2026-09-22T19:13:35-03:00,2026-09-22T19:38:45-03:00,"Treinta y Tres Orientales, José Bonifacio Redruello",Carlos María Solari y José Bonifacio Redruello,0.263,-33.521536,-58.219918,-33.521372,-58.220042,35,"Treinta y Tres Orientales, José Bonifacio Redruello","Treinta y Tres Orientales, Santiago Gadea",0.302,0.206,
,ap-6fbd7e9e2c99,psk,,,-57,86,2026-09-22T19:32:27-03:00,56,,2026-09-22T19:14:02-03:00,2026-09-22T19:38:18-03:00,"Treinta y Tres Orientales, José Bonifacio Redruello",Carlos María Solari y José Bonifacio Redruello,0.263,-33.521536,-58.219918,-33.521432,-58.219926,38,"Treinta y Tres Orientales, José Bonifacio Redruello",Carlos María Solari y José Bonifacio Redruello,0.357,0.174,
,ap-0540d9e12945,psk,2457,10,-48,100,2026-09-22T19:32:27-03:00,42,,2026-09-22T19:14:02-03:00,2026-09-22T19:33:32-03:00,"Treinta y Tres Orientales, José Bonifacio Redruello",Carlos María Solari y José Bonifacio Redruello,0.263,-33.521536,-58.219918,-33.521443,-58.219820,37,"Treinta y Tres Orientales, José Bonifacio Redruello",Carlos María Solari y José Bonifacio Redruello,0.378,0.189,
,ap-b1bdfe29789d,psk,,,-80,40,2026-09-22T19:32:37-03:00,9,,2026-09-22T19:32:37-03:00,2026-09-22T19:33:17-03:00,"Treinta y Tres Orientales, José Bonifacio Redruello",Carlos María Solari y José Bonifacio Redruello,0.356,-33.521609,-58.219868,-33.521838,-58.219710,21,"Treinta y Tres Orientales, José Bonifacio Redruello",Carlos María Solari y José Bonifacio Redruello,0.649,0.212,yes
,ap-e334b05c885f,psk,,,-50,100,2026-09-22T19:32:47-03:00,38,,2026-09-22T19:14:09-03:00,2026-09-22T19:33:52-03:00,"Treinta y Tres Orientales, José Bonifacio Redruello",Carlos María Solari y José Bonifacio Redruello,0.491,-33.521714,-58.219795,-33.521824,-58.219665,39,"Treinta y Tres Orientales, José Bonifacio Redruello",Carlos María Solari y José Bonifacio Redruello,0.625,0.175,
,ap-555ff0a18c65,psk,2422,3,-50,100,2026-09-22T19:32:47-03:00,53,,2026-09-22T19:14:20-03:00,2026-09-22T19:34:43-03:00,"Treinta y Tres Orientales, José Bonifacio Redruello",Carlos María Solari y José Bonifacio Redruello,0.491,-33.521714,-58.219795,-33.521946,-58.219603,48,"Treinta y Tres Orientales, José Bonifacio Redruello",Carlos María Solari y José Bonifacio Redruello,0.613,0.183,yes
,ap-d7efcf3722f0,psk,,,-75,50,2026-09-22T19:33:07-03:00,25,,2026-09-22T19:17:25-03:00,2026-09-22T19:34:02-03:00,"Treinta y Tres Orientales, José Bonifacio Redruello",Carlos María Solari y José Bonifacio Redruello,0.912,-33.522043,-58.219569,-33.522213,-58.219572,23,Carlos María Solari y José Bonifacio Redruello,Carlos María Solari y José Pedro Varela,0.236,0.124,yes
,ap-5e4a1e014bf3,psk,,,-75,50,2026-09-22T19:33:12-03:00,26,,2026-09-22T19:17:37-03:00,2026-09-22T19:34:07-03:00,"Treinta y Tres Orientales, José Bonifacio Redruello",Carlos María Solari y José Bonifacio Redruello,0.942,-33.522066,-58.219553,-33.522284,-58.219539,29,Carlos María Solari y José Bonifacio Redruello,Carlos María Solari y José Pedro Varela,0.269,0.189,yes
,ap-f7621c46eac1,psk,,,-87,26,2026-09-22T19:33:27-03:00,6,,2026-09-22T19:33:27-03:00,2026-09-22T19:33:52-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.134,-33.522227,-58.219441,-33.522401,-58.219320,12,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.336,0.111,yes
,ap-66bc3048d558,psk,,,-66,68,2026-09-22T19:33:32-03:00,57,,2026-09-22T19:14:15-03:00,2026-09-22T19:37:08-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.241,-33.522318,-58.219377,-33.522193,-58.219626,48,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.380,0.190,yes
,ap-eb508a822f34,psk,2442,7,-50,100,2026-09-22T19:33:32-03:00,44,,2026-09-22T19:17:20-03:00,2026-09-22T19:34:58-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.241,-33.522318,-58.219377,-33.522414,-58.219428,38,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.444,0.237,
,ap-d552be7f975f,psk,2417,2,-54,92,2026-09-22T19:33:37-03:00,22,,2026-09-22T19:17:37-03:00,2026-09-22T19:34:43-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.298,-33.522368,-58.219342,-33.522490,-58.219308,27,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.458,0.147,
,ap-25c36a223ea3,psk,,,-57,86,2026-09-22T19:33:37-03:00,18,,2026-09-22T19:17:46-03:00,2026-09-22T19:34:22-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.298,-33.522368,-58.219342,-33.522454,-58.219339,24,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.466,0.158,
,ap-7b513f8ef944,psk,,,-55,90,2026-09-22T19:33:48-03:00,25,,2026-09-22T19:17:37-03:00,2026-09-22T19:34:58-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.453,-33.522501,-58.219249,-33.522589,-58.219261,32,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.564,0.161,
,ap-de403120e72a,psk,,,-55,90,2026-09-22T19:33:48-03:00,23,,2026-09-22T19:17:37-03:00,2026-09-22T19:34:54-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.453,-33.522501,-58.219249,-33.522583,-58.219259,31,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.573,0.157,
,ap-696d9d2bf9c7,psk,,,-76,48,2026-09-22T19:33:48-03:00,12,,2026-09-22T19:33:48-03:00,2026-09-22T19:34:43-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.453,-33.522501,-58.219249,-33.522787,-58.219099,21,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.663,0.132,yes
,ap-7a3681ddeed0,psk,2427,4,-63,74,2026-09-22T19:33:57-03:00,16,,2026-09-22T19:33:27-03:00,2026-09-22T19:34:43-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.624,-33.522649,-58.219146,-33.522722,-58.219129,21,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.614,0.141,
,ap-d814d6a227a5,psk,,,-68,64,2026-09-22T19:33:57-03:00,16,,2026-09-22T19:33:42-03:00,2026-09-22T19:34:58-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.624,-33.522649,-58.219146,-33.522777,-58.219118,22,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.645,0.134,yes
,ap-215e3c42c403,psk,2457,10,-54,92,2026-09-22T19:34:02-03:00,15,,2026-09-22T19:33:48-03:00,2026-09-22T19:34:58-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.687,-33.522704,-58.219108,-33.522865,-58.219100,20,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.717,0.067,yes
,ap-c9287aae54d4,psk,,,-58,84,2026-09-22T19:34:07-03:00,21,,2026-09-22T19:25:26-03:00,2026-09-22T19:34:58-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.719,-33.522731,-58.219089,-33.522893,-58.219049,22,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.733,0.071,yes
,ap-eeba74e9fb20,psk,,,-66,68,2026-09-22T19:34:07-03:00,13,,2026-09-22T19:33:57-03:00,2026-09-22T19:34:58-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.719,-33.522731,-58.219089,-33.522810,-58.219083,14,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.735,0.062,yes
,ap-8b7a893db9cd,psk,,,-72,56,2026-09-22T19:34:13-03:00,18,,2026-09-22T19:25:26-03:00,2026-09-22T19:34:58-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.795,-33.522797,-58.219043,-33.522900,-58.218982,22,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.777,0.053,yes
,ap-d0a7ea69808a,psk,,,-63,74,2026-09-22T19:34:13-03:00,17,,2026-09-22T19:25:31-03:00,2026-09-22T19:34:58-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.795,-33.522797,-58.219043,-33.522909,-58.218978,21,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.809,0.042,yes
,ap-447f4d7df485,psk,,,-72,56,2026-09-22T19:34:13-03:00,12,,2026-09-22T19:34:02-03:00,2026-09-22T19:34:58-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.795,-33.522797,-58.219043,-33.522909,-58.219081,17,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.779,0.053,yes
,ap-46c3ee359cab,psk,,,-91,18,2026-09-22T19:34:13-03:00,7,,2026-09-22T19:34:13-03:00,2026-09-22T19:34:43-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.795,-33.522797,-58.219043,-33.522951,-58.219030,12,Río Negro y José Pedro Varela,Río Negro y José Bonifacio Redruello,0.869,0.050,yes
,ap-ef2df8c7c624,psk,,,-77,46,2026-09-22T19:34:17-03:00,16,,2026-09-22T19:25:31-03:00,2026-09-22T19:34:58-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.843,-33.522838,-58.219014,-33.522911,-58.218870,26,Río Negro y José Bonifacio Redruello,Río Negro y Santiago Gadea,0.371,0.104,yes
,ap-59dc04ea5767,psk,2442,7,-69,62,2026-09-22T19:34:22-03:00,24,,2026-09-22T19:25:16-03:00,2026-09-22T19:34:58-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.900,-33.522888,-58.218980,-33.522952,-58.218944,25,Río Negro y José Pedro Varela,Río Negro y José Bonifacio Redruello,0.802,0.089,yes
,ap-dc49df143d12,psk,,,-71,58,2026-09-22T19:34:22-03:00,9,,2026-09-22T19:34:17-03:00,2026-09-22T19:34:58-03:00,Carlos María Solari y José Bonifacio Redruello,Río Negro y José Bonifacio Redruello,0.900,-33.522888,-58.218980,-33.523023,-58.219086,12,Río Negro y José Pedro Varela,Río Negro y José Bonifacio Redruello,0.791,0.088,yes
,ap-f22bb8753d3f,psk,,,-80,40,2026-09-22T19:34:31-03:00,13,,2026-09-22T19:33:57-03:00,2026-09-22T19:34:58-03:00,Río Negro y José Bonifacio Redruello,Río Negro y José Pedro Varela,0.034,-33.522989,-58.218952,-33.522978,-58.219103,17,Río Negro y José Pedro Varela,Río Negro y José Bonifacio Redruello,0.791,0.088,yes
,ap-ca1e591c2558,psk,2452,9,-72,56,2026-09-22T19:34:33-03:00,39,,2026-09-22T19:24:31-03:00,2026-09-22T19:44:57-03:00,Río Negro y José Bonifacio Redruello,Río Negro y José Pedro Varela,0.129,-33.523033,-58.219041,-33.523233,-58.219645,97,Río Negro y José Pedro Varela,Río Negro y José Bonifacio Redruello,0.675,0.178,yes
,ap-de3f47c8ecb0,psk,2452,9,-71,58,2026-09-22T19:34:33-03:00,34,,2026-09-22T19:26:02-03:00,2026-09-22T19:44:57-03:00,Río Negro y José Bonifacio Redruello,Río Negro y José Pedro Varela,0.129,-33.523033,-58.219041,-33.522995,-58.219087,81,Río Negro y José Pedro Varela,Río Negro y José Bonifacio Redruello,0.650,0.172,
,ap-85a0052fdb7c,psk,,,-69,62,2026-09-22T19:34:38-03:00,32,,2026-09-22T19:25:01-03:00,2026-09-22T19:35:28-03:00,Río Negro y José Bonifacio Redruello,Río Negro y José Pedro Varela,0.164,-33.523049,-58.219073,-33.522999,-58.218972,34,Río Negro y José Pedro Varela,Río Negro y José Bonifacio Redruello,0.699,0.173,yes
,ap-e54c3593c03b,psk,,,-69,62,2026-09-22T19:34:38-03:00,20,,2026-09-22T19:25:06-03:00,2026-09-22T19:35:23-03:00,Río Negro y José Bonifacio Redruello,Río Negro y José Pedro Varela,0.164,-33.523049,-58.219073,-33.523041,-58.219054,25,Río Negro y José Pedro Varela,Río Negro y José Bonifacio Redruello,0.682,0.178,yes
,ap-c0127dba60bb,psk,,,-84,32,2026-09-22T19:34:38-03:00,20,,2026-09-22T19:25:16-03:00,2026-09-22T19:35:02-03:00,Río Negro y José Bonifacio Redruello,Río Negro y José Pedro Varela,0.164,-33.523049,-58.219073,-33.522928,-58.218818,37,Río Negro y José Pedro Varela,Río Negro y José Bonifacio Redruello,0.751,0.115,yes
,ap-174bb9df9e25,psk,,,-68,64,2026-09-22T19:34:43-03:00,21,,2026-09-22T19:25:12-03:00,2026-09-22T19:35:23-03:00,Río Negro y José Bonifacio Redruello,Río Negro y José Pedro Varela,0.198,-33.523064,-58.219105,-33.523036,-58.219045,22,Río Negro y José Pedro Varela,Río Negro y José Bonifacio Redruello,0.733,0.176,
,ap-b16b98c7e1ba,psk,2452,9,-74,52,2026-09-22T19:34:43-03:00,23,,2026-09-22T19:26:31-03:00,2026-09-22T19:35:48-03:00,Río Negro y José Bonifacio Redruello,Río Negro y José Pedro Varela,0.198,-33.523064,-58.219105,-33.522968,-58.219066,60,Río Negro y José Pedro Varela,Río Negro y José Bonifacio Redruello,0.588,0.194,yes
,ap-75caad3be232,psk,2452,9,-76,48,2026-09-22T19:34:48-03:00,20,,2026-09-22T19:26:02-03:00,2026-09-22T19:44:03-03:00,Río Negro y José Bonifacio Redruello,Río Negro y José Pedro Varela,0.274,-33.523099,-58.219176,-33.523124,-58.219224,97,Río Negro y José Pedro Varela,Río Negro y José Bonifacio Redruello,0.522,0.166,yes
,ap-424e0eebf531,psk,,,-90,20,2026-09-22T19:35:08-03:00,7,,2026-09-22T19:35:08-03:00,2026-09-22T19:35:38-03:00,Río Negro y José Bonifacio Redruello,Río Negro y José Pedro Varela,0.628,-33.523260,-58.219506,-33.523363,-58.219756,11,Río Negro y José Pedro Varela,Río Negro y José Bonifacio Redruello,0.202,0.097,yes
,ap-6ce028855198,psk,2432,5,-92,16,2026-09-22T19:35:19-03:00,7,,2026-09-22T19:35:19-03:00,2026-09-22T19:35:48-03:00,Río Negro y José Bonifacio Redruello,Río Negro y José Pedro Varela,0.874,-33.523372,-58.219736,-33.523344,-58.219876,11,Río Negro y José Pedro Varela,Carlos María Solari y José Pedro Varela,0.120,0.096,yes
,ap-7107a682031a,psk,,,-63,74,2026-09-22T19:35:23-03:00,32,,2026-09-22T19:23:56-03:00,2026-09-22T19:36:12-03:00,Río Negro y José Bonifacio Redruello,Río Negro y José Pedro Varela,0.915,-33.523391,-58.219775,-33.523309,-58.219752,23,Río Negro y José Pedro Varela,Río Negro y José Bonifacio Redruello,0.274,0.175,
